a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Menominee-Shawano County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,GREG PARKER,SCATTERING
MENOMINEE ,,491.0,469.0,22.0
SHAWANO ,,14540.0,14460.0,80.0
Office Totals:,,15031.0,14929.0,102.0
