a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
STATE SENATE - DISTRICT 16,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,MARK MILLER,SCATTERING
DANE ,,73231.0,72298.0,933.0
Office Totals:,,73231.0,72298.0,933.0
