a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
ASSEMBLY - DISTRICT 79,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,DIANNE HESSELBEIN,SCATTERING
DANE ,,24995.0,24683.0,312.0
Office Totals:,,24995.0,24683.0,312.0
