a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 30,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,DEAN KNUDSON,DIANE ODEEN,SCATTERING
PIERCE ,,6400.0,2857.0,3539.0,4.0
ST. CROIX ,,24538.0,14404.0,10118.0,16.0
Office Totals:,,30938.0,17261.0,13657.0,20.0
