a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Rusk County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,ANDREA NODOLF,SCATTERING
RUSK ,,5097.0,5041.0,56.0
Office Totals:,,5097.0,5041.0,56.0
