a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
ASSEMBLY - DISTRICT 10,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,SANDY PASCH,SCATTERING
MILWAUKEE ,,20299.0,20038.0,261.0
Office Totals:,,20299.0,20038.0,261.0
