a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
ASSEMBLY - DISTRICT 59,,,,
,,,,
County,,Total Votes Cast,REP,
,,,DANIEL R. LEMAHIEU,SCATTERING
CALUMET ,,2526.0,2506.0,20.0
FOND DU LAC ,,5846.0,5825.0,21.0
SHEBOYGAN ,,3723.0,3688.0,35.0
WASHINGTON ,,13274.0,13153.0,121.0
Office Totals:,,25369.0,25172.0,197.0
