a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Sheboygan County,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,JOE DECECCO,SCATTERING
SHEBOYGAN ,,46402.0,45823.0,579.0
Office Totals:,,46402.0,45823.0,579.0
