a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Dane County,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,ISMAEL OZANNE,SCATTERING
DANE ,,219027.0,217013.0,2014.0
Office Totals:,,219027.0,217013.0,2014.0
