a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Ozaukee County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,ADAM Y. GEROL,SCATTERING
OZAUKEE ,,43005.0,42410.0,595.0
Office Totals:,,43005.0,42410.0,595.0
