a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 47,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,SANDY BAKK,ROBB KAHL,SCATTERING
DANE ,,31203.0,9054.0,22113.0,36.0
Office Totals:,,31203.0,9054.0,22113.0,36.0
