a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 29,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,JOHN MURTHA,JIM SWANSON,SCATTERING
DUNN ,,10427.0,4695.0,5710.0,22.0
ST. CROIX ,,16860.0,10542.0,6294.0,24.0
Office Totals:,,27287.0,15237.0,12004.0,46.0
