a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Dodge County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,KURT F. KLOMBERG,SCATTERING
DODGE ,,34963.0,34630.0,333.0
Office Totals:,,34963.0,34630.0,333.0
