a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 90,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,DAVID VANDERLEEST,ERIC GENRICH,SCATTERING
BROWN ,,18856.0,7432.0,11353.0,71.0
Office Totals:,,18856.0,7432.0,11353.0,71.0
