a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 97,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,BILL KRAMER,MARGA KRUMINS,SCATTERING
WAUKESHA ,,28481.0,18399.0,10051.0,31.0
Office Totals:,,28481.0,18399.0,10051.0,31.0
