a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Washington County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,MARK D. BENSEN,SCATTERING
WASHINGTON ,,64420.0,63856.0,564.0
Office Totals:,,64420.0,63856.0,564.0
