a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 25,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,PAUL TITTL,JIM BREY,SCATTERING
CALUMET ,,3913.0,2480.0,1433.0,0.0
MANITOWOC ,,24382.0,13807.0,10514.0,61.0
Office Totals:,,28295.0,16287.0,11947.0,61.0
