a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 39,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,MARK L. BORN,JIM GRIGG,SCATTERING
DODGE ,,27562.0,16495.0,11045.0,22.0
WASHINGTON ,,1371.0,970.0,401.0,0.0
Office Totals:,,28933.0,17465.0,11446.0,22.0
