a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 18,,,,,
,,,,,
County,,Total Votes Cast,DEM,IND,
,,,EVAN GOYKE,MELBA MORRIS-PAGE,SCATTERING
MILWAUKEE ,,18510.0,16276.0,2140.0,94.0
Office Totals:,,18510.0,16276.0,2140.0,94.0
