a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Dunn County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,JAMES M. PETERSON,SCATTERING
DUNN ,,16719.0,16444.0,275.0
Office Totals:,,16719.0,16444.0,275.0
