a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Fond Du Lac County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,ERIC TONEY,SCATTERING
FOND DU LAC ,,38361.0,38185.0,176.0
Office Totals:,,38361.0,38185.0,176.0
