a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
ASSEMBLY - DISTRICT 9,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,JOSH ZEPNICK,SCATTERING
MILWAUKEE ,,14843.0,14635.0,208.0
Office Totals:,,14843.0,14635.0,208.0
