a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
ASSEMBLY - DISTRICT 22,,,,
,,,,
County,,Total Votes Cast,REP,
,,,DON PRIDEMORE,SCATTERING
MILWAUKEE ,,1401.0,1286.0,115.0
WASHINGTON ,,5743.0,5675.0,68.0
WAUKESHA ,,17021.0,16856.0,165.0
Office Totals:,,24165.0,23817.0,348.0
