a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
ASSEMBLY - DISTRICT 19,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,JON RICHARDS,SCATTERING
MILWAUKEE ,,25453.0,24856.0,597.0
Office Totals:,,25453.0,24856.0,597.0
