a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
District Attorney - Juneau County,,,,,
,,,,,
County,,Total Votes Cast,REP,IND,
,,,MIKE SOLOVEY,STACY SMITH,SCATTERING
JUNEAU ,,10181.0,6059.0,4070.0,52.0
Office Totals:,,10181.0,6059.0,4070.0,52.0
