a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Green County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,GARY L. LUHMAN,SCATTERING
GREEN ,,14785.0,14393.0,392.0
Office Totals:,,14785.0,14393.0,392.0
