a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Winnebago County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,CHRISTIAN A. GOSSETT,SCATTERING
WINNEBAGO ,,67862.0,66277.0,1585.0
Office Totals:,,67862.0,66277.0,1585.0
