a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 83,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,DAVE CRAIG,JAMES BROWNLOW,SCATTERING
MILWAUKEE ,,4818.0,2957.0,1854.0,7.0
RACINE ,,6262.0,4353.0,1903.0,6.0
WALWORTH ,,491.0,366.0,125.0,0.0
WAUKESHA ,,21453.0,15358.0,6085.0,10.0
Office Totals:,,33024.0,23034.0,9967.0,23.0
