a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Walworth County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,DAN NECCI,SCATTERING
WALWORTH ,,40973.0,39825.0,1148.0
Office Totals:,,40973.0,39825.0,1148.0
