a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 27,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,STEVE KESTELL,STEVEN H. BAUER,SCATTERING
CALUMET ,,142.0,85.0,57.0,0.0
MANITOWOC ,,4463.0,2752.0,1710.0,1.0
SHEBOYGAN ,,26664.0,15264.0,11381.0,19.0
Office Totals:,,31269.0,18101.0,13148.0,20.0
