a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Price County,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,MARK T. FUHR,SCATTERING
PRICE ,,5672.0,5619.0,53.0
Office Totals:,,5672.0,5619.0,53.0
