a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 87,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,MARY WILLIAMS,ELIZABETH RILEY,SCATTERING
CLARK ,,271.0,131.0,140.0,0.0
MARATHON ,,2704.0,1786.0,916.0,2.0
RUSK ,,6981.0,3913.0,3061.0,7.0
SAWYER ,,7505.0,3859.0,3642.0,4.0
TAYLOR ,,9334.0,5991.0,3341.0,2.0
Office Totals:,,26795.0,15680.0,11100.0,15.0
