a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 26,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,MICHAEL ENDSLEY,MIKE HELMKE,SCATTERING
SHEBOYGAN ,,29294.0,15018.0,14257.0,19.0
Office Totals:,,29294.0,15018.0,14257.0,19.0
