a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 23,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,JIM OTT,CRIS ROGERS,SCATTERING
MILWAUKEE ,,15438.0,7879.0,7547.0,12.0
OZAUKEE ,,20794.0,14657.0,6122.0,15.0
Office Totals:,,36232.0,22536.0,13669.0,27.0
