a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 69,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,SCOTT SUDER,PAUL KNOFF,SCATTERING
CLARK ,,9415.0,5774.0,3635.0,6.0
MARATHON ,,7503.0,5066.0,2435.0,2.0
WOOD ,,8888.0,4945.0,3928.0,15.0
Office Totals:,,25806.0,15785.0,9998.0,23.0
