a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Monroe County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,DAN CARY,SCATTERING
MONROE ,,14762.0,14574.0,188.0
Office Totals:,,14762.0,14574.0,188.0
