a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
ASSEMBLY - DISTRICT 65,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,TOD OHNSTAD,SCATTERING
KENOSHA ,,18750.0,18373.0,377.0
Office Totals:,,18750.0,18373.0,377.0
