a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
ASSEMBLY - DISTRICT 66,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,CORY MASON,SCATTERING
RACINE ,,17060.0,16830.0,230.0
Office Totals:,,17060.0,16830.0,230.0
