a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 49,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,TRAVIS TRANEL,CAROL BEALS,SCATTERING
GRANT ,,23442.0,12744.0,10662.0,36.0
IOWA ,,81.0,34.0,46.0,1.0
LAFAYETTE ,,819.0,411.0,406.0,2.0
RICHLAND ,,1893.0,1029.0,863.0,1.0
Office Totals:,,26235.0,14218.0,11977.0,40.0
