a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Adams County,,,,
,,,,
County,,Total Votes Cast,IND,
,,,TANIA M. BONNETT,SCATTERING
ADAMS ,,4702.0,4672.0,30.0
Office Totals:,,4702.0,4672.0,30.0
