a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 82,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,JEFF STONE,KATHLEEN WIED-VINCENT,SCATTERING
MILWAUKEE ,,29972.0,18032.0,11896.0,44.0
Office Totals:,,29972.0,18032.0,11896.0,44.0
