a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
STATE SENATE - DISTRICT 2,,,,
,,,,
County,,Total Votes Cast,REP,
,,,ROBERT COWLES,SCATTERING
BROWN ,,29025.0,28340.0,685.0
OCONTO ,,0.0,0.0,0.0
OUTAGAMIE ,,21512.0,21359.0,153.0
SHAWANO ,,11834.0,11743.0,91.0
WAUPACA ,,2772.0,2750.0,22.0
Office Totals:,,65143.0,64192.0,951.0
