a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Ashland County,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,KELLY J. MCKNIGHT,SCATTERING
ASHLAND ,,5796.0,5727.0,69.0
Office Totals:,,5796.0,5727.0,69.0
