a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Milwaukee County,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,JOHN T. CHISHOLM,SCATTERING
MILWAUKEE ,,302998.0,297883.0,5115.0
Office Totals:,,302998.0,297883.0,5115.0
