a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
STATE SENATE - DISTRICT 28,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,MARY LAZICH,JIM WARD,SCATTERING
MILWAUKEE ,,54714.0,31170.0,23465.0,79.0
RACINE ,,6529.0,4552.0,1973.0,4.0
WALWORTH ,,493.0,369.0,123.0,1.0
WAUKESHA ,,34274.0,24763.0,9492.0,19.0
Office Totals:,,96010.0,60854.0,35053.0,103.0
