a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Waupaca County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,JOHN P. SNIDER,SCATTERING
WAUPACA ,,19030.0,18899.0,131.0
Office Totals:,,19030.0,18899.0,131.0
