a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 13,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,ROB HUTTON,JOHN POKRANDT,SCATTERING
MILWAUKEE ,,18072.0,9363.0,8680.0,29.0
WAUKESHA ,,15597.0,11004.0,4578.0,15.0
Office Totals:,,33669.0,20367.0,13258.0,44.0
