a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Douglas County,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,DANIEL W. BLANK,SCATTERING
DOUGLAS ,,17485.0,17237.0,248.0
Office Totals:,,17485.0,17237.0,248.0
