a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Lafayette County,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,KATE FINDLEY,SCATTERING
LAFAYETTE ,,5539.0,5457.0,82.0
Office Totals:,,5539.0,5457.0,82.0
