a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Saint Croix County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,ERIC G. JOHNSON,SCATTERING
ST. CROIX ,,38311.0,37598.0,713.0
Office Totals:,,38311.0,37598.0,713.0
