a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Jefferson County,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,SUSAN V. HAPP,SCATTERING
JEFFERSON ,,27302.0,26550.0,752.0
Office Totals:,,27302.0,26550.0,752.0
