a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
STATE SENATE - DISTRICT 6,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,NIKIYA HARRIS,SCATTERING
MILWAUKEE ,,61327.0,60543.0,784.0
Office Totals:,,61327.0,60543.0,784.0
