a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
STATE SENATE - DISTRICT 10,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,SHEILA HARSDORF,DANIEL C. OLSON,SCATTERING
BURNETT ,,4767.0,3016.0,1750.0,1.0
DUNN ,,10668.0,5243.0,5401.0,24.0
PIERCE ,,6544.0,3248.0,3289.0,7.0
POLK ,,20744.0,12383.0,8338.0,23.0
ST. CROIX ,,45011.0,28021.0,16950.0,40.0
Office Totals:,,87734.0,51911.0,35728.0,95.0
