a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Sauk County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,KEVIN R. CALKINS,SCATTERING
SAUK ,,22816.0,22525.0,291.0
Office Totals:,,22816.0,22525.0,291.0
