a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
ASSEMBLY - DISTRICT 95,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,JILL BILLINGS,SCATTERING
LA CROSSE ,,22783.0,22531.0,252.0
Office Totals:,,22783.0,22531.0,252.0
