a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Trempealeau County,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,TAAVI MCMAHON,SCATTERING
TREMPEALEAU ,,10109.0,10030.0,79.0
Office Totals:,,10109.0,10030.0,79.0
