a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 24,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,DAN KNODL,SHAN HAQQI,SCATTERING
MILWAUKEE ,,11761.0,5152.0,6593.0,16.0
OZAUKEE ,,6046.0,4232.0,1812.0,2.0
WASHINGTON ,,11931.0,8963.0,2959.0,9.0
WAUKESHA ,,3821.0,2585.0,1230.0,6.0
Office Totals:,,33559.0,20932.0,12594.0,33.0
