a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 31,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,AMY LOUDENBECK,RYAN J. SCHROEDER,SCATTERING
ROCK ,,14348.0,7817.0,6513.0,18.0
WALWORTH ,,14803.0,8646.0,6140.0,17.0
Office Totals:,,29151.0,16463.0,12653.0,35.0
