a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 68,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,KATHY BERNIER,JUDY SMRIGA,SCATTERING
CHIPPEWA ,,9467.0,5078.0,4386.0,3.0
CLARK ,,3814.0,2069.0,1743.0,2.0
EAU CLAIRE ,,11202.0,5745.0,5444.0,13.0
JACKSON ,,531.0,291.0,238.0,2.0
TREMPEALEAU ,,1249.0,575.0,671.0,3.0
Office Totals:,,26263.0,13758.0,12482.0,23.0
