a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Green Lake County,,,,
,,,,
County,,Total Votes Cast,REP,
,,,KYLE SARGENT,SCATTERING
GREEN LAKE ,,7691.0,7646.0,45.0
Office Totals:,,7691.0,7646.0,45.0
