a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 86,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,JOHN SPIROS,DENNIS HALKOSKI,SCATTERING
MARATHON ,,27438.0,15142.0,12251.0,45.0
WOOD ,,3429.0,2033.0,1393.0,3.0
Office Totals:,,30867.0,17175.0,13644.0,48.0
