a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,
,,,,
District Attorney - Kenosha County,,,,
,,,,
County,,Total Votes Cast,DEM,
,,,ROBERT D. ZAPF,SCATTERING
KENOSHA ,,60191.0,58739.0,1452.0
Office Totals:,,60191.0,58739.0,1452.0
