a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 14,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,DALE KOOYENGA,CHRIS ROCKWOOD,SCATTERING
MILWAUKEE ,,18976.0,9088.0,9859.0,29.0
WAUKESHA ,,16532.0,11888.0,4631.0,13.0
Office Totals:,,35508.0,20976.0,14490.0,42.0
