a,"G.A.B. Canvass Reporting System
County by County Report",c,d,e,f
,2012 PRESIDENTIAL AND GENERAL ELECTION,,,,
,,,,,
ASSEMBLY - DISTRICT 4,,,,,
,,,,,
County,,Total Votes Cast,REP,DEM,
,,,CHAD WEININGER,MICHAEL J. MALCHESKI,SCATTERING
BROWN ,,28839.0,16029.0,12770.0,40.0
Office Totals:,,28839.0,16029.0,12770.0,40.0
